,Unnamed: 0,PARENT
4046,"Division of Nephrology, Department of Medicine, School of Medicine, Stanford University, Stanford, California. Electronic address: aixwang@ucdavis.edu.",Stanford University]US
4047,"Department of Pathology, Johns Hopkins School of Medicine, Baltimore, Maryland, USA.",Johns Hopkins University]US
4048,"College of Pharmacy, University of Tennessee Health Science Center, Memphis, Tennessee, USA.",University of Tennessee]US
4049,"Departments of Internal Medicine and Biochemistry and Internal Medicine, School of Medicine, University of New Mexico, Albuquerque, New Mexico.",University of New Mexico]US
4050,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL.",University of Alabama]US
4052,"Medstar Georgetown Transplant Institute, Washington, DC.",Georgetown University]US
4055,"Transplant Infectious Disease Program and Transplant Center, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA. Electronic address: fishman.jay@mgh.harvard.edu.",Harvard University]US
4056,"Division of Renal Diseases and Hypertension, Department of Medicine, University of Colorado, Denver, Colorado, USA.",University of Colorado]US
4058,"Division of Nephrology, Stanford University Medical Center, Stanford, CA, 94305, USA.",Stanford University]US
4059,"Division of Nephrology and Hypertension, Vanderbilt Center for Kidney Disease, Department of Medicine, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
4061,"Division of Cardiology, Department of Medicine, Veterans Affairs Greater Los Angeles Healthcare System, Los Angeles, California.",VA Health Systems Research]US
4064,"Department of Internal Medicine, Division of Nephrology and Hypertension, University of Utah Spencer Fox Eccles School of Medicine, Salt Lake City, Utah.",University of Utah]US
4065,"Department of Medicine, Division of Nephrology, University of Illinois at Chicago, Chicago, Illinois.",University of Illinois]US
4066,"Section of Geriatric Medicine, Division of Primary Care and Population Health, Stanford University, Stanford, California",Stanford University]US
4069,"Department of Clinical Pharmacy, University of California, San Francisco, California, USA.",University of California]US
4071,"Division of Nephrology and Hypertension, University of Utah Health, Salt Lake City, Utah.",University of Utah]US
4072,"Department of Biomedical Informatics, Harvard Medical School, Boston, Massachusetts.",Harvard University]US
4073,"Department of Surgery, Emory University, Atlanta, Georgia, USA.",Emory University]US
4075,"Division of Nephrology and Hypertension, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
4078,"Division of Nephrology and Hypertension, Department of Medicine, Mayo Clinic, Jacksonville, Florida.",Mayo Clinic]US
4079,"Department of Pathology, Thomas E. Starzl Transplant Institute, University of Pittsburgh, Pittsburgh, Pennsylvania, USA.",University of Pittsburgh]US
4080,"Duke Clinical Research Institute, School of Medicine, Duke University, Durham, North Carolina",Duke University]US
4083,"Division of Nephrology, School of Medicine, Duke University, Durham, North Carolina",Duke University]US
4084,"Department of Pathology, Brigham and Women's Hospital, Boston, Massachusetts, USA.",Harvard University]US
4085,"Department of Epidemiology, John Hopkins Bloomberg School of Public Health, Baltimore, Maryland.",Johns Hopkins University]US
4086,"William B. Schwartz, MD, Division of Nephrology, Tufts Medical Center, Boston, Massachusetts.",Tufts University]US
4087,"University of Nebraska Medical Center, Omaha, Nebraska.",University of Nebraska]US
4088,"University of Michigan, Ann Arbor, Michigan.",University of Michigan]US
4090,"Department Transplantation Surgery, Mayo Clinic, Rochester, Massachusetts, USA.",Mayo Clinic]US
4092,"Department of Pathology, Northwestern University Feinberg School of Medicine, Chicago, Illinois, USA.",Northwestern Univerisity]US
4093,"Program of Applied Translational Research and Department of Internal Medicine, Section of Nephrology, Yale University School of Medicine, New Haven, CT.",Yale University]US
4094,"Division of Nephrology, Hennepin Healthcare and Department of Medicine, University of Minnesota, Minneapolis, Minnesota.",University of Minnesota]US
4095,"Division of Nephrology, Department of Internal Medicine and Department of Epidemiology, University of Michigan, Ann Arbor, Michigan.",University of Michigan]US
4097,"Katz Family Division of Nephrology and Hypertension, University of Miami Miller School of Medicine, Miami, Florida, USA.",University of Miami]US
4099,"Division of Nephrology, Department of Medicine, Weill Cornell Medicine, New York, New York.",Cornell University]US
4100,"The Charles Bronfman Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York.",Mount Sinai]US
4102,"Department of Epidemiology, Mailman School of Public Health, Columbia University, New York, New York.",Columbia University]US
4103,"Division of Nephrology and Hypertension, Department of Medicine, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
4104,"Department of Surgery, Yale School of Medicine, New Haven, Connecticut, USA.",Yale University]US
4105,"Division of MultiOrgan Transplantation, UCSF, San Francisco, California, USA.",University of California]US
4107,"Division of Nephrology, Department of Medicine, University of California, San Francisco, San Francisco, California.",University of California]US
4109,"Department of Public Health, University of Alabama at Birmingham, Birmingham, Alabama.",University of Alabama]US
4111,"Division of Nephrology, Department of Medicine, Stanford University School of Medicine, Stanford University, Stanford, California.",Stanford University]US
4113,"Department of Medicine, Stanford Center for Clinical Research, Stanford University School of Medicine, Stanford, California.",Stanford University]US
4117,"Department of Biostatistics, Epidemiology, and Informatics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania, USA.",University of Pennsylvania]US
4119,"Division of Nephrology, Department of Medicine, Johns Hopkins University School of Medicine, Baltimore, Maryland",Johns Hopkins University]US
4122,"Biostatistics and Bioinformatics Research Center, Cedars-Sinai Medical Center, Los Angeles, CA.",University of California]US
4123,"Department of Nephrology/Medicine, State University of New York, New York, USA.",State University of New York]US
4124,"MedStar Georgetown University Hospital, Washington, DC.",Georgetown University]US
4126,"Health Equity Outcomes Inc., Vienna, Virginia.",Health Equity Outcomes Inc]US
4131,"Human Genetics Center, University of Texas Health Science Center at Houston, Houston, Texas.",University of Texas]US
4133,"Division of Pediatric Nephrology, Johns Hopkins School of Medicine, Baltimore, Maryland.",Johns Hopkins University]US
4135,"Annette C. and Harold C. Simmons Transplant Institute, Baylor University Medical Center, Dallas, Texas, USA.",Baylor University]US
4136,"Department of Pediatrics and Cincinnati Children's Hospital, University of Cincinnati, Cincinnati, Ohio, USA.",University of Cincinnati]US
4137,"Hinda and Arthur Marcus Institute for Aging Research, Hebrew SeniorLife and Harvard Medical School, Boston, Massachusetts",Harvard University]US
4139,"Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO.",Washington University in St. Louis]US
4141,"Department of Medicine, Division of Nephrology, Boston, MA.",
4142,"Kaiser Permanente Vaccine Study Center, Kaiser Permanente Northern California Division of Research, Oakland, California.",Kaiser Permanente]US
4143,"Center for Transplantation Sciences, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA.",Harvard University]US
4144,"Department of Pediatrics, School of Medicine, University of Washington, Seattle, Washington",University of Washington]US
4147,"Mycobacteria/Nocardia Research Laboratory, Department of Microbiology, University of Texas Health Science Center, Tyler, Texas, USA.",University of Texas]US
4150,"Department of Medicine, Montefiore Medical Center, Albert Einstein College of Medicine, Bronx, New York.",Albert Einstein College of Medicine]US
4152,"Discovery Lab,Applied Intelligence,Accenture,Washington,DC,USA",Accenture]US
4154,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
4161,"Division of Medicine, Mayo Clinic, Scottsdale, Arizona, USA.",Mayo Clinic]US
4162,"Division of Organ Transplantation, Department of Surgery, University of Massachusetts Memorial Hospital, University of Massachusetts, Worcester, MA.",University of Massachusetts]US
4164,"Division of Nephrology and Hypertension, University Hospitals Cleveland Medical Center and Case Western Reserve University, Cleveland, Ohio.",Case Western Reserve University]US
4165,"University of Colorado School of Medicine, Division of Transplant Surgery, Department of Surgery, Aurora, CO.",University of Colorado]US
4166,"Regeneron Pharmaceuticals, Tarrytown, New York, USA.",Regeneron Inc]US
4170,"Research on Ethics, Aging, and Community Health (REACH) Lab, Tufts University, Medford, Massachusetts.",Tufts University]US
4174,"Selzman Institute for Kidney Health, Section of Nephrology, Baylor College of Medicine, Houston, Texas.",Baylor College of Medicine]US
4177,"Department of Surgery, University of California San Francisco Medical Center, San Francisco, CA.",University of California]US
4178,"Department of Medicine, University of Miami Miller School of Medicine, Miami, Florida.",University of Miami]US
4187,"Scientific Registry of Transplant Recipients, Minneapolis, Minnesota, USA.",Scientific Registry of Transplant Recipients]US
4188,"Children's Mercy Kansas City, Kansas City, Missouri.",University of Kansas]US
4189,"Saint Louis University Center for Abdominal Transplantation, St. Louis, Missouri.",Saint Louis University]US
4190,"Ascend Clinical Laboratory, Sunnyvale, California.",Ascend Clinical Labs Inc]US
4195,"Division of Cardiovascular Medicine, Department of Medicine, Indiana University, Indianapolis, Indiana, USA. Electronic address: kbreath@iu.edu.",Indiana University]US
4196,"Critical Path Institute, Tucson, Arizona, USA. Electronic address: aklein@c-path.org.",Critical Path Institute]US
4199,"Emerging Pathogens Section, Critical Care Medicine Department, Clinical Center, National Institutes of Health, Bethesda, Maryland, USA",National Institutes of Health]US
4200,"Division of Infectious Diseases, Duke University School of Medicine, Durham, North Carolina, USA. Electronic address: Patrick.Tam@duke.edu.",Duke University]US
