,Unnamed: 0,PARENT
2846,"Bureau of Epidemiology, Pennsylvania Department of Health.",Pennsylvania Department of Health]US
2847,"Department of Medicine, Division of Nephrology, University of Michigan, Ann Arbor, Michigan.",University of Michigan]US
2850,"Department of Surgery, Emory University (RFP), Atlanta, Georgia.",Emory University]US
2851,"Department of Medicine, Division of Nephrology, University of California San Diego, San Diego, California, USA.",University of California]US
2854,"Center for Transplantation Sciences, Department of Surgery, Massachusetts General Hospital, Boston, Massachusetts, USA. Electronic address: RPIERSON@mgh.harvard.edu.",Harvard University]US
2855,"Department of Medicine-Renal, University of Louisville School of Medicine, Louisville, Kentucky.",University of Louisville]US
2856,"Unit for Laboratory Animal Medicine, Department of Microbiology and Immunology, and Center for Computational Medicine and Bioinformatics, University of Michigan Medical School, Ann Arbor, Michigan.",University of Michigan]US
2857,"Division of Gastroenterology, Hepatology, and Nutrition, Department of Pediatrics, Baylor College of Medicine, Texas Children's Hospital, Houston, Texas, USA. Electronic address: dhleung@texaschlidrens.org.",Baylor College of Medicine]US
2859,"UPMC Hepatic and Transplantation Pathology, Pittsburg, Pennsylvania, USA.",University of Pittsburgh]US
2860,"Division of Transplant Surgery, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA.",University of Pennsylvania]US
2863,"Section of Cardiovascular Medicine, Department of Internal Medicine, Yale University School of Medicine, New Haven, Connecticut.",Yale University]US
2864,"Division of Cardiothoracic Surgery, Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA",Washington University in St. Louis]US
2867,"Division of Nephrology, School of Medicine, Johns Hopkins University, Baltimore, Maryland.",Johns Hopkins University]US
2868,"Division of Nephrology, Department of Internal Medicine, The Ohio State University College of Medicine, Columbus, Ohio.",Ohio State University]US
2869,"Baylor Scott & White Research Institute, Dallas, TX.",Baylor Scott & White Health]US
2872,"Department of Epidemiology, Gillings School of Global Public Health, University of North Carolina, Chapel Hill, North Carolina.",University of North Carolina]US
2873,"Geriatrics Research Education and Clinical Care Service, Tennessee Valley Healthcare System VA, Nashville, Tennessee",VA Health Systems Research]US
2877,"Renaissance School of Medicine, Stony Brook University, Stony Brook, New York.",State University of New York]US
2878,"Kaiser Permanente Division of Nephrology, Oakland, California.",Kaiser Permanente]US
2881,"Nephrology Associates of Northern Illinois and Indiana (NANI), Chicago, Illinois.",Nephrology Associates of Northern Illinois and Indiana]US
2883,"Department of Epidemiology, University of Alabama at Birmingham, Birmingham, Alabama.",University of Alabama]US
2884,"Department of Internal Medicine, Division of Surgery, University of Tennessee Health Science Center, Memphis, Tennessee.",University of Tennessee]US
2888,"Department of Medicine, Rush University, Chicago, Illinois.",Rush University]US
2889,"Department of Medicine, New York University Langone School of Medicine, New York, New York.",New York University]US
2893,"Welch Center for Prevention, Epidemiology, and Clinical Research, Johns Hopkins Medical Institutions, Baltimore, Maryland",Johns Hopkins University]US
2894,"Division of Medical Oncology, University of Washington, Seattle, Washington, USA.",University of Washington]US
2895,"Sanofi, Bridgewater, New Jersey.",Sanofi Inc]France
2901,"Department of Emergency Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland",Johns Hopkins University]US
2904,"Department of Transplantation, Mayo Clinic, Jacksonville, FL.",Mayo Clinic]US
2905,"Harvard Medical School, Boston, Massachusetts, USA",Harvard University]US
2906,"Division of Nephrology, Department of Medicine, Stanford University School of Medicine, Stanford, California.",Stanford University]US
2909,"Department of Internal Medicine, Dell Medical School - The University of Texas at Austin, Austin, Texas.",University of Texas]US
2910,"CART Program, VHA Office of Quality and Safety, Washington, DC.",VA Health Systems Research]US
2912,"Laboratory of Immunoregulation, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, Maryland, USA.",National Institutes of Health]US
2915,"Institute for Genomic Health, Icahn School of Medicine at Mount Sinai, New York, New York.",Mount Sinai]US
2916,"Division of Nephrology, Department of Internal Medicine, University of Cincinnati, Cincinnati, Ohio, USA.",University of Cincinnati]US
2917,"Department of Internal Medicine, University of Pennsylvania School of Medicine, Philadelphia, Pennsylvania.",University of Pennsylvania]US
2918,"Institute for Clinical Research and Health Policy Studies, Tufts Medical Center, Boston.",Tufts University]US
2920,"Division of Nephrology and Hypertension and Department of Medicine, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
2922,"University of Texas Southwestern Medical Center, Dallas, Texas, USA.",University of Texas]US
2931,"Institute for Minority Health Research, University of Illinois at Chicago College of Medicine, Chicago, Illinois.",University of Illinois]US
2932,"Division of Renal Diseases and Hypertension, University of Colorado Anschutz Medical Campus, Aurora, Colorado.",University of Colorado]US
2937,"Division of Transplantation, Department of Surgery, Medical University of South Carolina, Charleston, South Carolina, USA.",University of South Carolina]US
2939,"Department of Radiology-Interventional, University of Colorado School of Medicine, Aurora, Colorado, USA. Electronic address: premal.trivedi@cuanschutz.edu.",University of Colorado]US
2940,"Diabetes Center, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts.",Harvard University]US
2941,"Department of Medicine, Section of Infectious Diseases, Boston University School of Medicine, Boston, Massachusetts.",Boston University]US
2942,"Department of Surgery, Houston Methodist Hospital, Houston, Texas, USA, and Weill Cornell Medicine, New York, New York, USA.",Cornell University]US
2944,"Colorado Center for Transplantation Care, Research and Education (CCTCARE), Aurora, Colorado, USA.",University of Colorado]US
2946,"IBM Research Cambridge, Cambridge, Massachusetts.",IBM]US
2947,"Department of Epidemiology and Public Health, University of Maryland School of Medicine, University of Maryland, Baltimore, MD.",University of Maryland]US
2948,"Kootenai Health, Coeur d'Alene, Idaho.",Kootenai Health]US
2949,"Department of Surgery, Division of Transplantation, Medical College of Wisconsin, Milwaukee, WI. Electronic address: macooper@mcw.edu.",Medical College of Wisconsin]US
2950,"Department of Surgery, University of California-San Francisco, San Francisco, California, USA.",University of California]US
2956,"Massachusetts Veterans Epidemiology Research and Information Center, VA Boston Healthcare System, Boston, Massachusetts.",VA Health Systems Research]US
2958,"Division of Solid Organ Transplantation, Department of Surgery, University of Minnesota, Minneapolis, MN, USA.",University of Minnesota]US
2959,"Department of Surgery, University of Wisconsin, Madison, Wisconsin, USA.",University of Wisconsin]US
2962,"Division of Transplantation and Hepatobiliary Surgery, Department of Surgery, University of Florida, Gainesville, FL.",University of Florida]US
2964,"Department of Computer Science, University of Kentucky, Lexington, KY.",University of Kentucky]US
2965,"Biostatistics Resource at Nationwide Children's Hospital, Columbus, Ohio.",Ohio State University]US
2967,"Natera, San Carlos, CA.",Natera Inc]US
2969,"Arthritis and Clinical Immunology Program, Oklahoma Medical Research Foundation, Oklahoma City, Oklahoma.",Oklahoma Medical Research Foundation]US
2970,"Department of Medicine, Division of Nephrology and Hypertension, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
2971,"Columbia University Biomedical Engineering, New York, New York, USA.",Columbia University]US
2972,"Department of Urology, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
2973,"Division of Transplant Surgery and Transplant Surgery Research Laboratory, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",Harvard University]US
2975,"Division of Nephrology, University of California, San Francisco and Nephrology Section, San Francisco VA Medical Center, San Francisco, California.",VA Health Systems Research]US
2978,"Department of Library Services, Mayo Clinic, Rochester, MN.",Mayo Clinic]US
2979,"Division of Nephrology, Department of Internal Medicine, Carver College of Medicine, The University of Iowa, Iowa City, Iowa.",University of Iowa]US
2982,"Immunocompromised Host Infectious Diseases, Infectious Diseases Division, Massachusetts General Hospital, Harvard Medical School, Boston, MA.",Harvard University]US
2983,"Renal, Electrolyte, and Hypertension Division, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania.",University of Pennsylvania]US
2985,"Division of Nephrology, MetroHealth Medical Center, Case Western Reserve University, Cleveland, Ohio.",Case Western Reserve University]US
2986,"Laboratory of RNA Molecular Biology, The Rockefeller University, New York, NY.",Rockefeller University]US
2987,"Division of Pediatric Nephrology, Nationwide Children's Hospital, Columbus, Ohio.",Ohio State University]US
2988,"Department of Surgery, Robert Wood Johnson University Hospital, New Brunswick, New Jersey, USA.",Rutgers University]US
2993,"Department of Biostatistics, Yale School of Public Health, New Haven, CT.",Yale University]US
3000,"Division of Pulmonary, Allergy, and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",University of Pennsylvania]US
3001,"Department of Oncology, AZ Klina, Brasschaat, Belgium.",AZ Klina]BE
3004,Maryland Department of Health.,Maryland Department of Health]US
3006,"Kidney Research Institute and Division of Nephrology, University of Washington, Seattle, Washington.",University of Washington]US
3007,"Division of Gastroenterology, Hepatology and Nutrition, University of Pittsburgh Medical Center Children's Hospital of Pittsburgh, Pittsburgh, PA.",University of Pittsburgh]US
3011,"Section of Cardiology Michael E. DeBakey Veterans Affairs Medical Center, and Michael E. DeBakey VA Medical Center Health Services Research & Development Center for Innovations in Quality, Effectiveness and Safety, Houston, TX",VA Health Systems Research]US
3021,"Division of Nephrology, Department of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, USA. Electronic address: ejudd@uabmc.edu.",University of Alabama]US
